,year,K,L,duration,back_and_forth_rate,di1,di2,di3
59,1995,3,10,9.357142857142858,0.011494252873563218,1.284669337092057,4.694333373661265,1.4907903441866208
60,1996,2,0,3.838235294117647,0.07692307692307693,2.0824401083901765,0.9318118919891587,
61,1996,2,2,4.833333333333333,0.011538461538461539,0.6440297250446375,0.51247960022928,
62,1996,2,5,7.676470588235294,0.019230769230769232,0.48931368490052957,0.4147808084788498,
63,1996,2,8,11.863636363636363,0.011538461538461539,0.46646285261818715,0.4275013798390343,
64,1996,2,10,16.3125,0.0,0.4960739504888777,0.42427322961185443,
65,1996,3,0,2.3944954128440368,0.16923076923076924,1.017621478282352,0.9757257884438959,1.2575626208394315
66,1996,3,2,4.833333333333333,0.015384615384615385,1.3883660197648648,5.401983150704783,0.002700330019054567
67,1996,3,5,7.676470588235294,0.019230769230769232,1.6930398717320219,2.6090110028642135,1.508490307678536
68,1996,3,8,10.875,0.015384615384615385,1.274803905349956,3.0107800348651828,1.842817591615501
69,1996,3,10,11.863636363636363,0.011538461538461539,2.3212891112276193,3.2581995624988505,2.0881828315437154
70,1997,2,0,11.347826086956522,0.03461538461538462,9.396495010064669,4.933327484945048,
71,1997,2,2,5.553191489361702,0.011538461538461539,0.5545736251852899,0.4461799298340951,
72,1997,2,5,9.0,0.0,0.5255433767758859,0.45682913296624444,
73,1997,2,8,13.736842105263158,0.007692307692307693,0.5120498115680083,0.46590688214857834,
74,1997,2,10,17.4,0.0038461538461538464,0.5025015060115441,0.47434262912614134,
75,1997,3,0,6.365853658536586,0.08461538461538462,5.66473508340093,6.225690767834273,5.4111291391626954
76,1997,3,2,5.326530612244898,0.015384615384615385,0.394496289178782,4.172185006955879,1.6064885398501976
77,1997,3,5,6.365853658536586,0.023076923076923078,2.0443116655042974,4.871822103312877,2.954510728039614
78,1997,3,8,8.7,0.03076923076923077,1.790525184156599,3.3093181157930496,2.0112450799695907
79,1997,3,10,12.428571428571429,0.026923076923076925,1.9267052441904842,0.05182254298661811,0.001672899433120085
80,1998,2,0,11.347826086956522,0.023076923076923078,3.8684899439124116,2.13020605149849,
81,1998,2,2,5.673913043478261,0.011538461538461539,0.6061439231587505,0.42109565904061824,
82,1998,2,5,6.868421052631579,0.019230769230769232,0.5692842776583045,0.43318828894786804,
83,1998,2,8,9.666666666666666,0.011538461538461539,0.5505691102285604,0.48341082225797494,
84,1998,2,10,11.347826086956522,0.007692307692307693,1.4971001387055236,0.424202781312626,
85,1998,3,0,3.838235294117647,0.10384615384615385,1.3423285146487827,0.994778888469238,1.6924224711608173
86,1998,3,2,5.22,0.019230769230769232,1.5276138866433104,2.141131342447179,2.3481797350398286
87,1998,3,5,7.25,0.015384615384615385,1.7712163493621302,3.5255214986279975,1.7711807059004179
88,1998,3,8,9.0,0.011538461538461539,0.3934955296756471,10.728679771236408,1.790125398651921
89,1998,3,10,12.428571428571429,0.007692307692307693,0.30197629542121224,0.0177071739922862,1.8756504873387545
90,1999,2,0,3.1325301204819276,0.0888030888030888,1.8942739326509934,1.0479186383360812,
91,1999,2,2,4.126984126984127,0.03474903474903475,0.5371350355600565,0.43129288784847675,
92,1999,2,5,9.62962962962963,0.003861003861003861,0.4470716909536017,0.40183141015228463,
93,1999,2,8,11.818181818181818,0.0,0.4328886138082035,0.44054630971791026,
94,1999,2,10,13.0,0.003861003861003861,0.4543638553270004,0.42088448701344217,
95,1999,3,0,1.793103448275862,0.3359073359073359,1.0329839933526295,2.021859800492459,1.884568683651627
96,1999,3,2,4.0,0.05019305019305019,1.1174091307173863,1.719325763925126,1.6169901022951054
97,1999,3,5,9.62962962962963,0.003861003861003861,1.0406886406867915,2.1028895598442525,3.310182520171441
98,1999,3,8,10.833333333333334,0.0,0.2783415340997934,0.008250232853390875,1.625606648965069
99,1999,3,10,11.818181818181818,0.007722007722007722,1.643014876530258,0.01838004511617468,0.007576800664932997
100,2000,2,0,2.3513513513513513,0.23846153846153847,11.361989695038865,9.340803247330491,
101,2000,2,2,4.745454545454545,0.03076923076923077,0.5162153843314595,0.4671534399936377,
102,2000,2,5,7.909090909090909,0.007692307692307693,0.5168705973078955,0.4748243951708026,
103,2000,2,8,9.0,0.011538461538461539,0.47158081511090844,0.510323005399109,
104,2000,2,10,12.428571428571429,0.0038461538461538464,0.46200848521902393,0.48395403031796713,
105,2000,3,0,1.9923664122137406,0.2923076923076923,4.165247739607694,11.665843942716858,6.486155191822171
106,2000,3,2,4.423728813559322,0.03461538461538462,1.4802979847201427,1.8153035030479263,1.9836947012434232
107,2000,3,5,7.909090909090909,0.0038461538461538464,0.4375884635872678,8.77623971915058,2.618213058971
108,2000,3,8,9.666666666666666,0.007692307692307693,2.5040784201371027,3.6566157013097507,1.3525467772992272
109,2000,3,10,11.347826086956522,0.007692307692307693,1.850074542095232,2.964263156500696,2.0436139707195924
110,2001,2,0,20.076923076923077,0.007692307692307693,11.932539538000562,5.913356455646352,
111,2001,2,2,4.5,0.026923076923076925,0.5260399534779796,0.45686431366626745,
112,2001,2,5,6.214285714285714,0.026923076923076925,0.5692163586300869,0.44618985235187036,
113,2001,2,8,11.863636363636363,0.007692307692307693,0.5867402593756232,0.4672833650655738,
114,2001,2,10,18.642857142857142,0.0038461538461538464,0.6388796114605124,0.4765218326013331,
115,2001,3,0,9.666666666666666,0.038461538461538464,1.7110339907971817,1.3962891687141508,0.8091117252380432
116,2001,3,2,4.5,0.03461538461538462,1.5281555549993837,5.325970206998976,2.9376308682508316
117,2001,3,5,6.525,0.019230769230769232,2.1019688696104892,4.35753685447918,1.8759623017097407
118,2001,3,8,10.875,0.007692307692307693,2.2060533604921924,3.978880559666756,2.835621734839594
119,2001,3,10,9.0,0.026923076923076925,2.4081190833216093,5.405907574246213,1.843597578942196
120,2002,2,0,87.0,0.0,19.855661277398408,10.165211848145603,
121,2002,2,2,5.8,0.011538461538461539,0.5134899794962741,0.5437197753844409,
122,2002,2,5,9.321428571428571,0.007692307692307693,0.4754838524950984,0.5721220905139544,
123,2002,2,8,87.0,0.0,0.4321552923872425,2.0699631075226708,
124,2002,2,10,16.3125,0.007692307692307693,0.453250296179158,0.6527636184082714,
125,2002,3,0,37.285714285714285,0.0038461538461538464,2.7628248138630562,4.65309539320315,8.378970480126185
126,2002,3,2,5.8,0.007692307692307693,3.566002915490065,3.623480017497303,1.723241660785842
127,2002,3,5,8.15625,0.011538461538461539,3.357190216024474,3.906733985666967,1.4660106346831583
128,2002,3,8,12.428571428571429,0.011538461538461539,2.6833413346154105,10.88232261000374,0.0046513012564885605
129,2002,3,10,26.1,0.0038461538461538464,2.183196606959711,3.5722942585922355,1.0768707531955168
130,2003,2,0,262.0,0.0,11.534868994335397,19.371173586109066,
131,2003,2,2,6.55,0.04980842911877394,1.2213530412018674,0.3799472011731051,
132,2003,2,5,9.03448275862069,0.007662835249042145,0.7162612076438647,0.39574938727241876,
133,2003,2,8,13.789473684210526,0.0038314176245210726,0.6848022474711615,0.4535747454178254,
134,2003,2,10,12.476190476190476,0.0038314176245210726,0.5751968446055155,0.4401839102074835,
135,2003,3,0,9.03448275862069,0.04597701149425287,2.5658502562039365,7.489509267017886,2.8830692637420117
136,2003,3,2,4.851851851851852,0.02681992337164751,1.5644731968335877,2.1222396201852565,1.8266583547930613
137,2003,3,5,9.03448275862069,0.011494252873563218,2.043833286261059,3.778435256089418,2.0018170129485866
138,2003,3,8,12.476190476190476,0.0,1.4452327998834693,3.0196325291459214,1.4886310638959983
139,2003,3,10,11.391304347826088,0.011494252873563218,0.25266767487482267,1.8227251265491626,1.8126374897309698
140,2004,2,0,260.0,0.0,0.755764877764669,0.4922044888128835,
141,2004,2,2,4.262295081967213,0.015444015444015444,0.6414881987468029,0.44430805849064636,
142,2004,2,5,7.027027027027027,0.02702702702702703,0.5362733482634847,0.4071341718841771,
143,2004,2,8,11.818181818181818,0.011583011583011582,0.5188443762421986,0.42079530070025223,
144,2004,2,10,16.25,0.0,0.5134896463370727,0.4037531015824962,
145,2004,3,0,260.0,0.0,1.9930959401239186,5.211201195374867,2.3536439294346607
146,2004,3,2,4.262295081967213,0.019305019305019305,1.9632191407749517,2.467781049613429,1.8840277682712412
147,2004,3,5,6.666666666666667,0.023166023166023165,2.0111152367735308,2.922970537834738,1.9350984520073504
148,2004,3,8,10.833333333333334,0.011583011583011582,1.6768145658942943,2.348862738274576,1.3564717380128695
149,2004,3,10,14.444444444444445,0.003861003861003861,1.7051738430055987,3.2694639867231827,2.24747988938544
150,2005,2,0,2.3423423423423424,0.18146718146718147,1.2258036768631595,1.333422487268598,
151,2005,2,2,4.482758620689655,0.03861003861003861,0.5043003253003693,0.4404118831000663,
152,2005,2,5,7.878787878787879,0.007722007722007722,0.513066917053786,0.4036372279722756,
153,2005,2,8,9.62962962962963,0.007722007722007722,0.5236728167270646,0.37647825445713,
154,2005,2,10,13.0,0.011583011583011582,0.5318377182637941,0.3473990336896553,
155,2005,3,0,1.7105263157894737,0.3359073359073359,1.2217784874293227,2.710607761314229,1.2856693592707842
156,2005,3,2,4.642857142857143,0.03861003861003861,1.3998031848358292,1.7447281631503024,1.361569621278335
157,2005,3,5,7.878787878787879,0.007722007722007722,1.256714525820108,4.416578431461062,4.6653342343395785
158,2005,3,8,7.878787878787879,0.019305019305019305,0.3459229354188162,2.045176260593664,1.7515194765667028
159,2005,3,10,12.380952380952381,0.015444015444015444,2.1383576958866968,3.2491763358515215,2.476638910912375
160,2006,2,0,29.0,0.0,10.003124517396113,5.758895288362802,
161,2006,2,2,261.0,0.0,4.796588608888646,0.004649858805701518,
162,2006,2,5,261.0,0.0,3.3410566308616065,0.9609490300965841,
163,2006,2,8,261.0,0.0,2.6609084074445657,0.7859725848212443,
164,2006,2,10,9.0,0.023076923076923078,1.4966937821212505,0.6522310809824607,
165,2006,3,0,4.578947368421052,0.11538461538461539,0.9817522750550637,1.5660343746448122,2.5093945181574884
166,2006,3,2,4.278688524590164,0.05,6.549263193506615,2.934430118374992,3.738244456334174
167,2006,3,5,6.069767441860465,0.026923076923076925,3.2473138603530334,2.4031041215317783,1.983091948840401
168,2006,3,8,6.868421052631579,0.03076923076923077,2.087435058677652,2.1063674052082977,2.220134128274449
169,2006,3,10,9.0,0.026923076923076925,2.0429755755957495,3.833203341401998,1.6760625354485106
170,2007,2,0,21.833333333333332,0.011494252873563218,3.979592738748802,1.8037290364581708,
171,2007,2,2,4.09375,0.05363984674329502,0.5796035446801382,0.44000239266822966,
172,2007,2,5,8.1875,0.019157088122605363,0.7234298114873535,0.3560432512295703,
173,2007,2,8,10.076923076923077,0.022988505747126436,0.7943867260945541,0.35872185457261774,
174,2007,2,10,11.391304347826088,0.011494252873563218,0.622262568917004,0.3919877347706621,
175,2007,3,0,2.425925925925926,0.1532567049808429,0.45065923893223353,1.0413576813519663,1.3527498803634908
176,2007,3,2,4.366666666666666,0.0421455938697318,2.396880345504347,2.664215961339904,2.8063667288050906
177,2007,3,5,7.705882352941177,0.019157088122605363,1.7945792827449383,2.19047016390736,1.5515036361481154
178,2007,3,8,8.1875,0.0421455938697318,1.6828903247514815,5.133404348464973,0.0038157593193785385
179,2007,3,10,12.476190476190476,0.007662835249042145,0.5026941506836581,3.1615241754994656,3.073761906811425
180,2008,2,0,23.727272727272727,0.011538461538461539,14.066682650958255,4.14994385114729,
181,2008,2,2,4.5,0.05,2.357705730478712,1.2272803248490394,
182,2008,2,5,261.0,0.0,0.7476661148455641,3.0697638391404847,
183,2008,2,8,6.6923076923076925,0.026923076923076925,2.63300938379237,1.0327090231734508,
184,2008,2,10,23.727272727272727,0.0038461538461538464,1.0081208553855796,0.5635898371317659,
185,2008,3,0,20.076923076923077,0.0038461538461538464,7.476547416772782,3.410122791839703,2.2300758914921177
186,2008,3,2,4.35,0.057692307692307696,4.587951677183743,4.880046390246184,2.623899475994528
187,2008,3,5,9.666666666666666,0.019230769230769232,8.871227896280171,2.8792515890802135,2.3269026199878993
188,2008,3,8,12.428571428571429,0.011538461538461539,3.6382075666905362,2.9671618615145663,2.5813416809953957
189,2008,3,10,20.076923076923077,0.007692307692307693,1.3918897836615967,5.942504989456032,1.314560711417219
190,2009,2,0,20.076923076923077,0.019230769230769232,1.3115053787273134,12.758547403262638,
191,2009,2,2,4.833333333333333,0.03076923076923077,0.504382261941043,0.42651419149672576,
192,2009,2,5,9.321428571428571,0.023076923076923078,0.5527380016331266,0.44583066354951,
193,2009,2,8,17.4,0.0,0.611911454162495,0.4835101622996088,
194,2009,2,10,18.642857142857142,0.0,1.9121637905677416,0.0011851303518541614,
195,2009,3,0,9.321428571428571,0.05,3.5476180778935698,5.107181389146306,5.759477945275721
196,2009,3,2,4.833333333333333,0.03076923076923077,2.646474754083678,3.9184108476537727,2.741148813468651
197,2009,3,5,9.666666666666666,0.0038461538461538464,2.0894783952823435,3.911948808128229,2.11342856444476
198,2009,3,8,13.736842105263158,0.007692307692307693,2.8188803238496027,3.0645992366366888,2.1785779989230174
199,2009,3,10,11.347826086956522,0.015384615384615385,1.1468883126376448,3.7668503154415207,2.309749174844669
200,2010,2,0,2.08,0.26640926640926643,5.506235421461699,23.50265228060417,
201,2010,2,2,4.814814814814815,0.019305019305019305,0.6345657591787692,0.45273424225709313,
202,2010,2,5,7.878787878787879,0.019305019305019305,0.606829927837301,0.412700149162555,
203,2010,2,8,8.96551724137931,0.015444015444015444,0.6168354891028602,0.35870808690628486,
204,2010,2,10,12.380952380952381,0.003861003861003861,0.5666942193990937,0.32525400514858294,
205,2010,3,0,2.113821138211382,0.305019305019305,3.025794859845888,6.695076803694436,5.9541520666391605
206,2010,3,2,4.482758620689655,0.03474903474903475,0.515549600106543,2.818382341288051,1.7629530932352313
207,2010,3,5,8.387096774193548,0.007722007722007722,2.120510879249073,2.6933484634412417,0.0027834572811650787
208,2010,3,8,8.387096774193548,0.019305019305019305,1.375719772546563,1.7992012013061682,1.8954742504805304
209,2010,3,10,12.380952380952381,0.007722007722007722,1.0729907296615337,1.7748301596748128,1.848164385395964
210,2011,2,0,87.0,0.0,14.205598620275174,10.78628628994891,
211,2011,2,2,5.326530612244898,0.038461538461538464,0.6251593530869388,0.4836043026504282,
212,2011,2,5,9.321428571428571,0.0,0.6219440514032429,0.49876956454945687,
213,2011,2,8,9.666666666666666,0.023076923076923078,0.6574477443139457,0.5211240979463905,
214,2011,2,10,13.736842105263158,0.015384615384615385,0.6502573025429528,0.5967525102545881,
215,2011,3,0,87.0,0.0038461538461538464,0.29642102208952353,19.205986736940464,5.687733418960454
216,2011,3,2,5.019230769230769,0.023076923076923078,2.5350457823535826,5.052687173789715,1.7551402144687587
217,2011,3,5,8.7,0.007692307692307693,4.371045679028479,3.3710654531011994,2.5959100268135797
218,2011,3,8,7.25,0.05384615384615385,2.1237996588098857,6.1631582030418395,2.596392801638634
219,2011,3,10,15.352941176470589,0.0038461538461538464,2.003435815946376,14.473717856403889,4.651431666195576
220,2012,2,0,1.6415094339622642,0.4230769230769231,15.356321949447105,5.760352393469562,
221,2012,2,2,5.117647058823529,0.03461538461538462,0.520174379389154,0.47752000168025266,
222,2012,2,5,9.0,0.019230769230769232,0.5187837437736945,0.4039390048718545,
223,2012,2,8,10.038461538461538,0.007692307692307693,0.6530401955513435,0.45031595192105733,
224,2012,2,10,13.05,0.0038461538461538464,0.6561870317129324,0.43133683006447915,
225,2012,3,0,1.9477611940298507,0.2692307692307692,6.2700417908156405,9.021557190099262,4.822070689182524
226,2012,3,2,5.326530612244898,0.026923076923076925,1.4695772307801773,2.1715285968137845,1.490120884916059
227,2012,3,5,9.666666666666666,0.007692307692307693,1.5043113391372218,2.86988707912714,1.5283476538625456
228,2012,3,8,10.875,0.011538461538461539,2.128560752685341,2.636887911129692,2.9188329486929128
229,2012,3,10,13.05,0.0,0.23230281255370477,4.804587448938856,2.0134026579424726
230,2013,2,0,7.457142857142857,0.06538461538461539,4.423174013750417,1.8882148029442198,
231,2013,2,2,5.019230769230769,0.03461538461538462,0.6530229746842617,0.4698564703128535,
232,2013,2,5,8.15625,0.015384615384615385,0.5195561023245054,0.43940579498803434,
233,2013,2,8,13.736842105263158,0.011538461538461539,0.4745721340598016,0.4554386145584919,
234,2013,2,10,15.352941176470589,0.0,0.4909704835747515,0.5045079597573486,
235,2013,3,0,2.0390625,0.28076923076923077,8.244084488545406,8.988592504820817,8.643024605235635
236,2013,3,2,5.019230769230769,0.03461538461538462,0.5469685454502073,7.943665889254277,2.2386890755221436
237,2013,3,5,7.676470588235294,0.026923076923076925,1.6435552188795872,3.171332620580753,1.242620055602873
238,2013,3,8,13.736842105263158,0.0038461538461538464,4.355109820506279,3.0488131578202533,4.536202138793666
239,2013,3,10,13.736842105263158,0.0,2.4005832578491537,5.736464875333492,1.9516740406831767
240,2014,2,0,5.117647058823529,0.06538461538461539,4.180271040219584,1.9256284931688492,
241,2014,2,2,5.117647058823529,0.015384615384615385,0.5849072756843146,0.4956276500190967,
242,2014,2,5,8.15625,0.011538461538461539,0.6046626406874279,0.4697817502651731,
243,2014,2,8,10.875,0.0038461538461538464,0.6275430291440209,0.46656300921490557,
244,2014,2,10,10.44,0.0038461538461538464,0.6734116194113982,0.4524190737664096,
245,2014,3,0,2.806451612903226,0.13846153846153847,1.1380056361458513,0.9065638318321182,1.6515096756483336
246,2014,3,2,4.745454545454545,0.03076923076923077,5.525259186255273,5.439745378243688,0.025938738880481864
247,2014,3,5,7.457142857142857,0.023076923076923078,0.36421957177843994,3.022340232242707,2.476809649328451
248,2014,3,8,10.875,0.011538461538461539,1.4017650851103587,4.4435790063166,3.4851436946369145
249,2014,3,10,9.666666666666666,0.011538461538461539,1.2964825564680642,3.0299981703158574,1.7358420362106022
250,2015,2,0,15.352941176470589,0.023076923076923078,9.100761286344532,4.477480588003313,
251,2015,2,2,4.745454545454545,0.023076923076923078,0.5959509751161761,0.4743071092074989,
252,2015,2,5,7.457142857142857,0.019230769230769232,1.4666534389581891,0.7093600682219489,
253,2015,2,8,7.676470588235294,0.03461538461538462,1.3087750226997497,0.43768296801247025,
254,2015,2,10,13.736842105263158,0.0,0.6358030920834017,0.5615784306703484,
255,2015,3,0,10.875,0.046153846153846156,4.021538130562243,4.353091005087181,6.052519621045242
256,2015,3,2,4.423728813559322,0.03076923076923077,0.33809529531641774,0.03545836782646721,1.6547459943851044
257,2015,3,5,9.666666666666666,0.0,2.537215762184017,4.166716773522044,1.9261424347611003
258,2015,3,8,13.05,0.007692307692307693,1.6670327094726893,3.1996836667124384,1.8939863750562456
259,2015,3,10,12.428571428571429,0.0038461538461538464,2.3187334903873023,3.769740701733227,1.2002781114305694
260,2016,2,0,260.0,0.0,10.737171102683106,4.618636468727864,
261,2016,2,2,4.482758620689655,0.03861003861003861,0.6313896789829301,0.5277540189860132,
262,2016,2,5,8.666666666666666,0.0,0.6274596690330726,0.492701402919543,
263,2016,2,8,11.304347826086957,0.015444015444015444,0.5912186079567686,0.46271242893842307,
264,2016,2,10,16.25,0.007722007722007722,0.619345083766915,0.44514269932142925,
265,2016,3,0,52.0,0.007722007722007722,7.2477551194464995,4.419415776806657,2.529279063949869
266,2016,3,2,4.193548387096774,0.03861003861003861,1.6100938486380685,6.963520814452689,2.2544157426406404
267,2016,3,5,8.666666666666666,0.003861003861003861,1.8183904791818724,1.6233533598163616,1.8497500860090588
268,2016,3,8,8.96551724137931,0.015444015444015444,1.9807736532181566,2.9571313485315267,1.3410247401047757
269,2016,3,10,8.125,0.019305019305019305,2.615958391561179,3.3391063412915267,1.5366658117966483
270,2017,2,0,2.139344262295082,0.27307692307692305,5.065096095202082,7.952555978905345,
271,2017,2,2,5.4375,0.026923076923076925,0.5754257275361063,0.5237803139780307,
272,2017,2,5,7.676470588235294,0.019230769230769232,0.4920508435344124,0.47838721169240894,
273,2017,2,8,9.666666666666666,0.0038461538461538464,0.495956829512615,0.4428576502474608,
274,2017,2,10,8.7,0.026923076923076925,0.5131057771144221,0.46592169344736045,
275,2017,3,0,1.6012269938650308,0.4115384615384615,4.153747493089715,27.75560842209984,0.40555582426278625
276,2017,3,2,5.22,0.03076923076923077,2.310742771926792,4.081567327724698,0.010032325096634093
277,2017,3,5,7.25,0.026923076923076925,3.4078545240490072,2.9716999480696624,2.7624630800526324
278,2017,3,8,9.666666666666666,0.0038461538461538464,7.01441416828765,3.260777538528104,2.785930967647391
279,2017,3,10,8.7,0.026923076923076925,2.524549704630419,3.2228330209420104,2.692207758879413
280,2018,2,0,14.5,0.023076923076923078,4.375457869421609,1.8541048454240547,
281,2018,2,2,7.054054054054054,0.007692307692307693,1.0061113665678452,0.39952324795613225,
282,2018,2,5,9.666666666666666,0.019230769230769232,0.9445057576417915,0.41442072258223517,
283,2018,2,8,17.4,0.0038461538461538464,0.8371628484562024,0.39850354070286015,
284,2018,2,10,8.7,0.023076923076923078,2.4234710763843146,0.0007261081284623171,
285,2018,3,0,9.0,0.03076923076923077,3.671874119529545,9.140400128825746,1.1802592278834672
286,2018,3,2,6.069767441860465,0.015384615384615385,1.8550825818118726,3.1018985386102877,1.9556657572242016
287,2018,3,5,11.347826086956522,0.007692307692307693,1.9318911448189167,5.77055455912409,4.945311783703603
288,2018,3,8,23.727272727272727,0.0,0.6196017307306299,2.4418305690605386,3.882175116607444
289,2018,3,10,14.5,0.0038461538461538464,1.9962252033317154,2.3127859691759447,2.6968217662805727
290,2019,2,0,9.703703703703704,0.022988505747126436,7.915435315874744,2.951929265527112,
291,2019,2,2,3.9696969696969697,0.06513409961685823,0.5804244675970667,0.4853883865858275,
292,2019,2,5,8.733333333333333,0.022988505747126436,1.1441472806445825,0.48391181491918206,
293,2019,2,8,8.451612903225806,0.019157088122605363,1.0611022560491623,0.4413483429662876,
294,2019,2,10,23.818181818181817,0.0,0.01861268601346808,0.0013447677899970304,
295,2019,3,0,3.4025974025974026,0.16091954022988506,4.795246792271379,0.4745721411822295,0.13872994469195837
296,2019,3,2,4.09375,0.06130268199233716,0.4745449455566837,4.032594122086745,2.178161003087799
297,2019,3,5,5.695652173913044,0.034482758620689655,2.100442701717424,2.4822687753498567,3.9245316558633205
298,2019,3,8,9.03448275862069,0.022988505747126436,2.043007054910753,2.294145741542737,2.0415372849249223
299,2019,3,10,10.076923076923077,0.0,1.604040324681019,1.655267988268941,2.659817585389933
